transaction_id,investor_id,amfi_code,transaction_date,transaction_type,amount,units,nav_at_transaction,state,kyc_status
TXN003043,INV00218,118837,2020-12-23,SIP,330290.99,1736.304,261.759,Karnataka,NOT_KYC
TXN003044,INV00083,118834,2023-08-29,Switch,222861.15,1215.7,214.5804,Maharashtra,KYC_VERIFIED
TXN003045,INV00412,118838,2020-04-18,SIP,92010.99,515.636,138.3388,Delhi,KYC_REJECTED
TXN003046,INV00043,118841,2022-08-28,SIP,367226.61,1964.843,157.267,Karnataka,KYC_VERIFIED
TXN003047,INV00088,118846,2020-02-20,Lumpsum,370709.22,3205.036,139.6637,Gujarat,KYC_VERIFIED
TXN003048,INV00054,118836,2020-08-02,Lumpsum,383972.81,34264.834,158.5475,UP,NOT_KYC
TXN003049,INV00166,118845,2024-04-04,Redemption,174959.35,1389.93,250.7256,Tamil Nadu,KYC_REJECTED
TXN003050,INV00299,119092,2023-08-15,SIP,100164.68,773.92,125.4098,Gujarat,KYC_VERIFIED
TXN003051,INV00121,118836,2023-12-02,Lumpsum,239105.24,19633.033,190.6952,Gujarat,NOT_KYC
TXN003052,INV00336,118846,2020-07-23,Lumpsum,152731.6,980.549,268.1307,Gujarat,KYC_PENDING
TXN003053,INV00421,118841,2024-12-06,Switch,472326.25,7515.01,135.6933,Delhi,NOT_KYC
TXN003054,INV00226,118835,2022-04-15,Dividend,367625.03,4884.003,131.5564,UP,KYC_VERIFIED
TXN003055,INV00362,118839,2021-08-30,SIP,118658.34,4247.742,127.3984,West Bengal,KYC_REJECTED
TXN003056,INV00254,118838,2024-12-04,SIP,69560.38,758.129,153.2387,UP,KYC_REJECTED
TXN003057,INV00375,125497,2021-10-06,Lumpsum,203681.31,4745.082,35.4631,Karnataka,KYC_VERIFIED
TXN003058,INV00286,119551,2020-12-05,Dividend,329183.18,6774.507,43.9947,Gujarat,KYC_REJECTED
TXN003059,INV00380,118632,2021-07-06,Lumpsum,38743.33,2079.092,33.6831,UP,KYC_VERIFIED
TXN003060,INV00161,118841,2021-06-12,Switch,350284.3,2967.351,37.9776,Gujarat,KYC_PENDING
TXN003061,INV00035,118825,2024-05-13,Lumpsum,250574.2,4251.701,243.0633,Tamil Nadu,KYC_VERIFIED
TXN003062,INV00384,118842,2024-03-15,Switch,4870.13,267.472,62.328,West Bengal,NOT_KYC
TXN003063,INV00084,118835,2024-02-08,Redemption,96941.6,1559.619,206.2866,UP,KYC_VERIFIED
TXN003064,INV00164,125497,2022-03-01,Lumpsum,312449.01,3645.333,136.5481,Tamil Nadu,KYC_VERIFIED
TXN003065,INV00077,118842,2024-05-06,Lumpsum,349654.2,2200.428,234.4014,Karnataka,KYC_REJECTED
TXN003066,INV00355,118841,2020-02-22,Lumpsum,254632.28,5140.313,292.457,Gujarat,KYC_VERIFIED
TXN003067,INV00456,118834,2023-04-07,SIP,220013.68,1924.91,175.1773,Maharashtra,KYC_PENDING
TXN003068,INV00439,118843,2024-01-13,Dividend,498657.15,26632.459,50.1409,Gujarat,KYC_VERIFIED
TXN003069,INV00355,119551,2020-11-10,Lumpsum,225642.41,1668.779,170.1326,Gujarat,KYC_REJECTED
TXN003070,INV00151,118836,2020-08-10,Switch,342483.33,2764.222,86.5525,UP,KYC_VERIFIED
TXN003071,INV00311,118632,2021-12-10,Lumpsum,117601.19,1365.05,195.0207,Rajasthan,KYC_VERIFIED
TXN003072,INV00350,118844,2024-04-26,Dividend,399833.03,10564.984,287.8211,Maharashtra,KYC_VERIFIED
TXN003076,INV00133,118834,2020-12-06,Lumpsum,247695.16,4066.89,270.5979,Rajasthan,KYC_VERIFIED
TXN003077,INV00342,118843,2021-03-14,SIP,278319.88,4772.673,167.5508,Gujarat,KYC_REJECTED
TXN003078,INV00099,125497,2023-10-05,Lumpsum,82458.73,1894.452,282.4366,Gujarat,NOT_KYC
TXN003079,INV00042,118839,2020-09-01,SIP,301058.42,2824.716,37.2034,Rajasthan,KYC_PENDING
TXN003080,INV00480,120841,2020-08-15,Redemption,120323.71,824.251,207.469,Tamil Nadu,KYC_VERIFIED
TXN003081,INV00132,118835,2021-12-07,Switch,331174.43,9480.258,148.6421,Maharashtra,KYC_VERIFIED
TXN003082,INV00253,118843,2023-06-04,Lumpsum,459234.33,2930.068,57.937,Tamil Nadu,KYC_VERIFIED
TXN003083,INV00112,118846,2023-10-30,Switch,430219.78,7407.043,259.3058,West Bengal,KYC_VERIFIED
TXN003084,INV00138,118843,2021-03-10,Lumpsum,391753.43,10429.802,24.614,Maharashtra,NOT_KYC
TXN003085,INV00002,119551,2024-08-28,Switch,324233.15,3159.33,286.9283,Rajasthan,NOT_KYC
TXN003086,INV00464,118838,2022-11-05,Switch,178186.61,930.749,220.886,West Bengal,NOT_KYC
TXN003087,INV00257,118834,2021-04-08,Lumpsum,116689.93,1113.717,291.3725,Maharashtra,KYC_PENDING
TXN003088,INV00304,118834,2022-12-29,Lumpsum,361821.81,2283.473,26.2454,Rajasthan,KYC_REJECTED
TXN003089,INV00054,118836,2023-10-22,Lumpsum,415862.97,4242.047,224.1225,Karnataka,KYC_PENDING
TXN003090,INV00144,120503,2022-08-02,Dividend,302997.68,17997.065,176.5847,West Bengal,KYC_PENDING
TXN003091,INV00168,125497,2021-06-20,Redemption,328681.94,10268.122,140.4631,Delhi,NOT_KYC
TXN003092,INV00355,120841,2020-04-21,SIP,39895.76,1805.895,139.4003,West Bengal,KYC_VERIFIED
TXN003093,INV00127,118839,2022-07-20,Redemption,230082.14,7360.878,268.0762,UP,KYC_VERIFIED
TXN003094,INV00405,118836,2021-06-17,Dividend,345980.48,2954.718,22.3124,UP,KYC_VERIFIED
TXN003095,INV00432,118839,2022-09-26,Dividend,314128.69,15754.032,15.2628,Tamil Nadu,KYC_VERIFIED
TXN003096,INV00374,118845,2024-10-04,SIP,68206.54,348.216,12.8151,Delhi,KYC_PENDING
TXN003097,INV00499,118836,2020-09-04,SIP,449203.05,2841.517,214.9888,Maharashtra,KYC_PENDING
TXN003098,INV00118,118846,2023-07-04,Dividend,97462.65,515.111,281.4324,Delhi,KYC_VERIFIED
TXN003099,INV00226,118835,2021-02-25,Lumpsum,53162.73,1727.569,280.1918,West Bengal,KYC_VERIFIED
TXN003100,INV00499,118835,2023-02-02,Dividend,449694.87,14704.451,188.7686,UP,KYC_VERIFIED
TXN003101,INV00071,118845,2024-10-02,Lumpsum,494492.4,3745.947,48.6204,UP,KYC_REJECTED
TXN003102,INV00121,120503,2023-06-27,Dividend,295423.09,3464.968,263.5249,Karnataka,KYC_VERIFIED
TXN003103,INV00426,118840,2020-12-31,Switch,16098.59,137.9,274.0875,Maharashtra,KYC_PENDING
TXN003104,INV00468,118844,2020-05-10,Lumpsum,425875.12,3748.503,149.106,UP,NOT_KYC
TXN003105,INV00420,118846,2023-01-06,Lumpsum,375016.61,6069.459,89.4842,Karnataka,KYC_VERIFIED
TXN003106,INV00135,118844,2021-12-19,Lumpsum,41387.2,441.856,291.845,West Bengal,KYC_VERIFIED
TXN003107,INV00259,118841,2021-04-13,SIP,7859.12,71.556,49.3158,Gujarat,KYC_PENDING
TXN003108,INV00244,118834,2020-02-03,Lumpsum,66046.93,646.815,272.8344,West Bengal,KYC_PENDING
TXN003109,INV00250,119092,2023-11-08,Lumpsum,172249.09,3083.431,260.9316,Gujarat,KYC_PENDING
TXN003110,INV00443,118836,2020-05-18,Lumpsum,364254.37,3223.303,131.2049,UP,KYC_VERIFIED
TXN003111,INV00057,118845,2022-06-18,Dividend,66360.21,463.806,128.1437,West Bengal,KYC_PENDING
TXN003112,INV00465,118836,2022-03-18,Switch,459310.85,7129.586,230.2708,Maharashtra,KYC_REJECTED
TXN003113,INV00332,118839,2024-06-10,Dividend,269349.76,1407.683,236.575,UP,KYC_VERIFIED
TXN003114,INV00404,118840,2023-11-24,Lumpsum,145498.85,1148.308,173.8246,UP,NOT_KYC
TXN003115,INV00388,118825,2022-03-08,SIP,384378.78,2092.715,296.9509,Karnataka,KYC_VERIFIED
TXN003116,INV00242,119551,2020-02-17,Dividend,16463.36,299.734,264.4075,Tamil Nadu,NOT_KYC
TXN003117,INV00277,118825,2022-09-03,Switch,319864.74,2301.451,23.823,Tamil Nadu,KYC_PENDING
TXN003118,INV00102,118837,2020-04-25,Lumpsum,366698.51,2848.207,53.5257,UP,KYC_VERIFIED
TXN003119,INV00180,118836,2024-11-24,Lumpsum,184891.76,1184.767,274.5329,Tamil Nadu,NOT_KYC
TXN003120,INV00149,118843,2022-10-09,Lumpsum,354649.8,2196.766,246.7697,UP,KYC_VERIFIED
TXN003121,INV00286,118841,2021-09-30,Redemption,12352.63,129.513,233.5057,Gujarat,KYC_PENDING
TXN003122,INV00242,119551,2023-10-26,Redemption,386033.4,3069.541,164.2441,Tamil Nadu,KYC_PENDING
TXN003123,INV00163,118841,2022-02-08,Lumpsum,43157.99,235.482,167.9355,UP,KYC_REJECTED
TXN003124,INV00040,119551,2023-05-14,Lumpsum,35458.42,186.793,283.3465,Rajasthan,KYC_PENDING
TXN003125,INV00285,118837,2024-06-22,SIP,457265.01,5757.943,148.6943,Maharashtra,KYC_PENDING
TXN003126,INV00429,118839,2020-12-16,SIP,85649.64,682.528,65.6786,Rajasthan,KYC_PENDING
TXN003127,INV00345,118843,2024-11-06,Lumpsum,144422.3,894.071,63.2433,Gujarat,KYC_VERIFIED
TXN003128,INV00068,119092,2024-11-10,SIP,84305.28,4633.541,81.215,Maharashtra,KYC_REJECTED
TXN003129,INV00061,118632,2023-01-12,Lumpsum,78744.82,1203.87,275.1367,Rajasthan,NOT_KYC
TXN003130,INV00014,118840,2024-06-23,Lumpsum,330660.52,1699.274,152.1563,Gujarat,KYC_VERIFIED
TXN003131,INV00180,118846,2023-06-02,SIP,108416.94,2147.183,130.6024,Gujarat,KYC_REJECTED
TXN003132,INV00305,119092,2021-09-12,Redemption,368520.19,3543.916,188.2634,Karnataka,KYC_REJECTED
TXN003133,INV00002,118836,2024-07-23,Dividend,163506.62,1111.31,88.8266,Rajasthan,KYC_VERIFIED
TXN003134,INV00292,118834,2024-06-04,Lumpsum,256663.31,14708.948,281.477,Gujarat,KYC_VERIFIED
TXN003135,INV00480,118845,2024-10-01,SIP,107445.68,5675.433,143.9216,Tamil Nadu,KYC_REJECTED
TXN003136,INV00243,118841,2023-12-20,Lumpsum,407069.14,11168.994,289.9817,West Bengal,NOT_KYC
TXN003137,INV00316,118837,2020-04-06,Lumpsum,64815.67,360.212,245.4108,Tamil Nadu,KYC_PENDING
TXN003138,INV00347,118842,2020-12-11,Redemption,186722.92,1000.871,191.307,Delhi,KYC_VERIFIED
TXN003139,INV00129,118841,2023-03-26,Redemption,158940.39,1602.405,137.6893,Delhi,KYC_REJECTED
TXN003140,INV00289,118839,2022-06-23,SIP,333650.39,1734.478,102.6089,Karnataka,NOT_KYC
TXN003141,INV00208,118825,2023-01-18,Switch,2735.94,21.36,96.6911,Maharashtra,NOT_KYC
TXN003142,INV00493,118825,2022-08-13,SIP,360266.4,3434.007,89.5245,Maharashtra,KYC_PENDING
TXN003143,INV00183,118839,2020-05-21,Lumpsum,143212.26,2483.782,206.8609,Tamil Nadu,KYC_REJECTED
TXN003144,INV00341,118632,2023-06-06,Redemption,181352.33,1192.974,91.4252,Gujarat,KYC_VERIFIED
TXN003145,INV00115,118835,2023-03-14,Redemption,90211.67,620.041,19.8442,Tamil Nadu,KYC_PENDING
TXN003146,INV00042,118845,2021-04-24,Switch,487786.83,3108.472,264.6626,Rajasthan,KYC_PENDING
TXN003147,INV00024,118840,2023-06-27,Redemption,121706.31,1082.91,123.5825,Maharashtra,NOT_KYC
TXN003148,INV00118,119551,2023-09-15,Redemption,472849.34,3441.213,40.4234,West Bengal,KYC_REJECTED
TXN003149,INV00446,118825,2020-06-13,SIP,219048.55,1236.07,19.6763,Gujarat,KYC_VERIFIED
TXN003150,INV00453,118839,2021-02-15,Lumpsum,462181.21,4870.049,181.5827,Rajasthan,KYC_VERIFIED
TXN003151,INV00365,125497,2022-05-13,Switch,168205.36,2144.637,107.1528,West Bengal,KYC_PENDING
TXN003152,INV00276,118842,2023-04-24,Dividend,300736.58,1774.932,133.4979,Rajasthan,KYC_REJECTED
TXN003153,INV00295,120503,2023-07-01,Dividend,202628.49,1055.618,269.9425,UP,KYC_VERIFIED
TXN003154,INV00043,118836,2023-12-15,Switch,237648.64,1804.67,298.2937,West Bengal,KYC_VERIFIED
TXN003155,INV00350,118837,2022-08-02,Switch,142944.97,9901.892,21.5008,West Bengal,KYC_VERIFIED
TXN003156,INV00277,118844,2024-01-17,Redemption,254005.05,1461.922,92.2374,Delhi,KYC_PENDING
TXN003157,INV00492,118841,2023-12-16,SIP,182903.94,1236.302,103.3083,West Bengal,KYC_PENDING
TXN003158,INV00329,118842,2022-07-18,Redemption,26107.62,158.069,295.7054,Tamil Nadu,NOT_KYC
TXN003159,INV00042,118839,2024-12-23,Dividend,378328.28,18189.604,116.5617,UP,KYC_REJECTED
TXN003160,INV00204,120841,2020-02-24,Lumpsum,23021.21,139.42,132.4868,Gujarat,NOT_KYC
TXN003161,INV00159,120503,2022-03-29,Lumpsum,487737.51,2806.391,79.2387,West Bengal,KYC_VERIFIED
TXN003162,INV00411,118844,2021-03-07,Lumpsum,257862.48,4858.016,35.7804,Delhi,KYC_PENDING
TXN003163,INV00296,118838,2024-10-08,Lumpsum,143170.25,1359.347,281.4177,Tamil Nadu,KYC_VERIFIED
TXN003164,INV00256,118839,2022-05-29,Switch,217668.67,1182.584,232.9728,Maharashtra,KYC_REJECTED
TXN003165,INV00043,119551,2020-02-13,SIP,76252.14,4367.859,69.5152,Tamil Nadu,NOT_KYC
TXN003166,INV00007,118839,2022-04-18,Dividend,424615.85,2901.76,249.2489,Gujarat,KYC_VERIFIED
TXN003167,INV00499,118846,2023-12-13,Lumpsum,290383.89,1519.185,211.4869,Rajasthan,KYC_VERIFIED
TXN003168,INV00152,119551,2020-10-29,Lumpsum,431871.67,5583.402,229.8159,Tamil Nadu,KYC_PENDING
TXN003169,INV00104,118845,2020-08-26,Switch,181095.78,2506.086,179.7924,Tamil Nadu,NOT_KYC
TXN003170,INV00202,118632,2023-04-28,SIP,232266.47,2852.24,93.7025,Delhi,KYC_PENDING
TXN003171,INV00392,118843,2020-02-20,Switch,55146.96,310.312,22.8865,UP,NOT_KYC
TXN003172,INV00152,118836,2021-09-23,Dividend,198423.45,1084.682,86.946,Karnataka,NOT_KYC
TXN003173,INV00471,118837,2020-01-20,Lumpsum,228156.23,8124.968,48.2883,Delhi,KYC_PENDING
TXN003174,INV00140,119092,2024-10-20,Switch,159768.65,1955.792,39.8863,UP,KYC_VERIFIED
TXN003175,INV00327,118632,2023-07-31,Lumpsum,15395.33,160.4,40.3305,Karnataka,NOT_KYC
TXN003176,INV00197,118835,2023-02-23,Dividend,366546.91,2614.325,172.316,Delhi,KYC_REJECTED
TXN003177,INV00332,118841,2023-10-12,Lumpsum,436264.78,4611.778,124.0065,Tamil Nadu,KYC_REJECTED
TXN003178,INV00212,118836,2023-11-25,Lumpsum,312383.03,1749.544,116.2479,West Bengal,KYC_VERIFIED
TXN003179,INV00411,118632,2020-10-16,SIP,33658.74,562.065,206.2568,West Bengal,KYC_PENDING
TXN003180,INV00188,118837,2021-01-26,Lumpsum,442588.29,2337.848,34.355,Rajasthan,KYC_VERIFIED
TXN003181,INV00406,118835,2023-03-11,Lumpsum,365327.25,1879.009,114.6402,Karnataka,KYC_VERIFIED
TXN003182,INV00071,118837,2020-10-29,SIP,385416.0,2929.136,69.4017,UP,KYC_VERIFIED
TXN003183,INV00220,118841,2020-05-29,SIP,123822.54,723.875,283.3075,Karnataka,KYC_PENDING
TXN003184,INV00209,119092,2024-07-05,Dividend,439127.37,4297.757,146.743,Tamil Nadu,KYC_VERIFIED
TXN003185,INV00161,120503,2020-05-03,Lumpsum,263369.14,6081.48,206.5359,West Bengal,NOT_KYC
TXN003186,INV00317,118843,2022-02-24,SIP,406471.84,2127.911,196.573,Gujarat,KYC_VERIFIED
TXN003187,INV00442,119092,2022-07-31,Redemption,44710.0,427.451,184.1617,Tamil Nadu,KYC_REJECTED
TXN003188,INV00387,118825,2023-11-30,SIP,433809.92,4405.541,12.671,Rajasthan,KYC_VERIFIED
TXN003189,INV00172,118843,2023-08-16,Dividend,246489.96,1277.121,297.439,Delhi,KYC_REJECTED
TXN003190,INV00043,118845,2023-09-27,Switch,443232.46,2510.696,194.3465,Maharashtra,KYC_VERIFIED
TXN003191,INV00101,118841,2022-09-16,SIP,12090.42,86.023,139.5318,Tamil Nadu,NOT_KYC
TXN003192,INV00280,118834,2024-12-02,Lumpsum,85465.27,877.387,221.6376,Delhi,KYC_REJECTED
TXN003193,INV00409,118834,2020-11-15,Lumpsum,348529.38,1996.601,107.8172,Rajasthan,KYC_PENDING
TXN003194,INV00383,118836,2022-12-20,Lumpsum,105849.5,587.654,77.2475,Maharashtra,KYC_VERIFIED
TXN003195,INV00475,118835,2022-04-21,SIP,128677.18,2245.538,26.297,West Bengal,KYC_VERIFIED
TXN003196,INV00109,118632,2023-01-13,Switch,158026.31,5272.275,22.6486,Karnataka,KYC_VERIFIED
TXN003197,INV00187,118835,2024-03-27,SIP,135567.11,1120.915,25.4875,Delhi,KYC_VERIFIED
TXN003198,INV00011,120503,2023-09-21,SIP,290159.75,1953.651,277.6935,Rajasthan,KYC_REJECTED
TXN003199,INV00267,118836,2023-09-27,Lumpsum,263601.28,6666.101,111.9477,UP,NOT_KYC
TXN003200,INV00355,118839,2022-12-06,Redemption,176157.96,1036.969,266.9698,Gujarat,KYC_PENDING
TXN003201,INV00045,118845,2020-12-25,Lumpsum,247383.26,6540.845,114.272,Rajasthan,NOT_KYC
TXN003202,INV00391,118836,2023-06-02,Lumpsum,140020.01,5160.524,121.7598,West Bengal,KYC_PENDING
TXN003203,INV00312,118825,2022-11-08,Dividend,396118.3,4147.199,209.8243,Tamil Nadu,KYC_VERIFIED
TXN003204,INV00231,118834,2023-09-22,Lumpsum,159399.98,4853.944,83.5001,Gujarat,KYC_REJECTED
TXN003205,INV00193,118834,2022-11-25,Lumpsum,191934.57,1251.716,298.4559,UP,KYC_VERIFIED
TXN003206,INV00324,118838,2021-02-21,Lumpsum,109437.14,596.561,295.0059,Rajasthan,KYC_PENDING
TXN003207,INV00164,120503,2024-11-23,Dividend,387105.28,4985.438,51.4273,Rajasthan,KYC_VERIFIED
TXN003208,INV00496,118836,2024-07-18,SIP,314906.74,4165.048,194.6657,UP,KYC_PENDING
TXN003209,INV00262,119551,2023-08-04,Redemption,122799.43,614.309,279.9707,Gujarat,KYC_VERIFIED
TXN003210,INV00210,120841,2023-03-06,Dividend,262246.52,2653.841,43.1932,Maharashtra,NOT_KYC
TXN003211,INV00477,118837,2020-02-18,Redemption,158763.61,835.344,112.3856,Karnataka,KYC_VERIFIED
TXN003212,INV00063,118842,2021-09-04,Dividend,403395.58,3699.98,240.6169,Rajasthan,KYC_VERIFIED
TXN003213,INV00033,118632,2022-02-01,Switch,277627.31,11732.69,155.811,Tamil Nadu,KYC_REJECTED
TXN003214,INV00452,118841,2020-01-17,Redemption,411914.34,3873.839,196.1037,West Bengal,NOT_KYC
TXN003215,INV00200,125497,2023-08-20,SIP,436657.51,5383.272,264.1467,Karnataka,KYC_VERIFIED
TXN003216,INV00313,118839,2023-07-03,SIP,384240.62,5107.792,81.5634,Tamil Nadu,NOT_KYC
TXN003217,INV00035,118844,2024-05-31,Lumpsum,63126.2,435.473,34.2329,Maharashtra,KYC_PENDING
TXN003218,INV00482,118834,2020-12-20,Switch,248547.85,1567.939,46.542,UP,KYC_VERIFIED
TXN003219,INV00123,118846,2024-08-30,SIP,70475.19,431.534,68.8181,Gujarat,KYC_REJECTED
TXN003220,INV00167,118846,2023-02-28,Redemption,381568.85,2623.602,286.9934,Delhi,KYC_VERIFIED
TXN003221,INV00030,118841,2020-10-08,Lumpsum,387680.95,2284.749,124.5795,Karnataka,KYC_VERIFIED
TXN003222,INV00233,118843,2023-11-18,SIP,193447.42,1445.036,174.243,UP,KYC_REJECTED
TXN003223,INV00473,118825,2021-12-17,Lumpsum,10488.1,133.252,64.9714,Karnataka,KYC_PENDING
TXN003224,INV00002,119092,2020-10-31,Switch,179826.55,3851.711,248.6948,Delhi,KYC_VERIFIED
TXN003226,INV00099,118839,2023-11-17,Redemption,65382.98,572.62,42.0882,Karnataka,KYC_VERIFIED
TXN003227,INV00333,118837,2021-04-24,SIP,376967.26,2386.573,250.8898,Maharashtra,NOT_KYC
TXN003228,INV00342,118844,2024-10-07,Dividend,125474.98,2003.322,165.3504,Maharashtra,KYC_PENDING
TXN003229,INV00194,120841,2020-11-26,SIP,222020.0,6411.325,170.6621,Maharashtra,NOT_KYC
TXN003230,INV00230,118840,2024-11-25,Lumpsum,242707.27,1589.249,221.7261,Gujarat,KYC_VERIFIED
TXN003231,INV00412,118835,2021-12-19,SIP,444473.44,5105.317,151.7481,Tamil Nadu,KYC_VERIFIED
TXN003232,INV00008,119551,2024-10-08,Redemption,379218.46,7640.408,90.239,Delhi,NOT_KYC
TXN003233,INV00086,119092,2020-02-09,Redemption,341604.58,3617.588,220.8125,West Bengal,KYC_VERIFIED
TXN003234,INV00173,125497,2024-07-19,Lumpsum,114921.1,816.288,173.9991,UP,KYC_PENDING
TXN003235,INV00261,118836,2022-12-04,Lumpsum,209989.44,5058.162,270.3697,Delhi,KYC_VERIFIED
TXN003236,INV00479,119551,2021-01-12,Switch,478579.4,8016.948,124.7074,Maharashtra,KYC_PENDING
TXN003237,INV00113,118834,2022-11-26,Switch,127770.86,715.789,108.4548,UP,NOT_KYC
TXN003238,INV00435,118837,2020-10-14,Lumpsum,81746.1,417.098,273.1847,Maharashtra,KYC_VERIFIED
TXN003239,INV00144,119551,2023-07-22,Lumpsum,75577.11,390.664,299.924,Delhi,KYC_PENDING
TXN003240,INV00191,118844,2022-09-07,Lumpsum,320474.4,4098.488,19.5355,Maharashtra,KYC_PENDING
TXN003241,INV00279,119092,2021-10-04,Lumpsum,331825.3,3833.707,130.4955,Gujarat,KYC_PENDING
TXN003242,INV00319,118840,2024-11-19,Lumpsum,169744.9,1335.489,185.6692,UP,KYC_REJECTED
TXN003243,INV00364,118837,2024-10-10,Lumpsum,347042.42,5273.093,101.4063,West Bengal,KYC_PENDING
TXN003244,INV00252,125497,2023-05-06,Redemption,195242.48,1620.365,262.7907,Tamil Nadu,KYC_REJECTED
TXN003245,INV00337,118825,2020-06-30,Redemption,251987.83,8216.282,285.5829,Rajasthan,KYC_PENDING
TXN003246,INV00415,118834,2024-07-24,SIP,150057.34,1204.197,38.2469,Gujarat,KYC_VERIFIED
TXN003247,INV00238,118839,2022-11-11,Switch,86531.45,7808.704,113.3093,Gujarat,KYC_REJECTED
TXN003248,INV00134,119092,2020-05-24,SIP,462200.75,2441.844,134.3007,Gujarat,NOT_KYC
TXN003249,INV00218,118839,2021-12-24,Switch,48269.68,344.753,242.806,Gujarat,KYC_REJECTED
TXN003250,INV00052,119551,2022-07-27,Lumpsum,178554.6,1659.968,85.6033,West Bengal,NOT_KYC
TXN003251,INV00342,125497,2024-08-09,Redemption,282852.21,3136.809,105.9081,West Bengal,KYC_REJECTED
TXN003252,INV00434,120841,2020-11-13,SIP,352624.07,2870.467,296.4684,UP,NOT_KYC
TXN003253,INV00379,120503,2021-12-01,Redemption,284001.85,2068.484,135.4961,Tamil Nadu,KYC_VERIFIED
TXN003254,INV00472,118845,2023-01-27,Lumpsum,341858.51,5787.75,100.5551,UP,KYC_REJECTED
TXN003255,INV00261,118839,2023-04-05,Lumpsum,366124.94,4541.985,57.8521,Karnataka,KYC_VERIFIED
TXN003256,INV00386,118846,2021-04-03,Redemption,462910.09,3521.752,200.7716,Maharashtra,KYC_REJECTED
TXN003257,INV00201,118834,2020-06-21,Dividend,380391.91,4219.829,210.0498,Gujarat,NOT_KYC
TXN003258,INV00103,118843,2022-06-13,Lumpsum,416957.77,39272.272,28.3601,Karnataka,KYC_VERIFIED
TXN003259,INV00340,118839,2023-06-17,Dividend,127001.91,644.086,124.2282,UP,KYC_VERIFIED
TXN003260,INV00366,118843,2024-01-04,SIP,381401.69,5075.985,218.8235,UP,KYC_VERIFIED
TXN003261,INV00034,119551,2021-12-19,Lumpsum,375889.82,2567.895,212.4978,West Bengal,KYC_VERIFIED
TXN003262,INV00160,119092,2022-09-12,Lumpsum,144684.5,3915.318,138.7277,Maharashtra,KYC_VERIFIED
TXN003263,INV00269,118838,2020-06-16,Redemption,492722.3,2866.09,255.5272,Delhi,NOT_KYC
TXN003264,INV00177,119551,2023-02-20,Switch,58078.19,415.25,74.8962,Karnataka,KYC_REJECTED
TXN003265,INV00445,118845,2020-08-26,Lumpsum,18999.89,324.832,20.5855,Karnataka,KYC_PENDING
TXN003266,INV00292,118844,2023-07-07,Switch,179705.41,991.708,126.1009,Delhi,KYC_VERIFIED
TXN003268,INV00498,118838,2024-08-17,Lumpsum,343743.21,4826.672,204.5182,Rajasthan,KYC_VERIFIED
TXN003269,INV00437,120841,2024-03-07,Redemption,326737.45,2768.656,155.2468,UP,NOT_KYC
TXN003270,INV00215,118846,2023-09-19,Lumpsum,39809.01,205.682,285.8202,Gujarat,KYC_VERIFIED
TXN003271,INV00195,125497,2020-06-13,SIP,74733.35,976.496,269.5477,Delhi,NOT_KYC
TXN003272,INV00116,120503,2023-12-16,Redemption,196242.04,5383.126,88.4053,Delhi,NOT_KYC
TXN003273,INV00266,118632,2020-08-15,Dividend,123267.88,1231.404,215.1518,UP,KYC_VERIFIED
TXN003274,INV00255,118840,2020-11-27,Redemption,418790.59,2274.918,156.0939,Maharashtra,KYC_VERIFIED
TXN003275,INV00193,118845,2022-05-31,Lumpsum,127859.61,1186.66,295.3513,West Bengal,NOT_KYC
TXN003276,INV00174,120503,2020-09-07,Dividend,217596.85,1179.904,129.9612,UP,KYC_REJECTED
TXN003277,INV00317,118846,2021-11-12,Switch,115792.66,744.258,241.6736,Delhi,KYC_VERIFIED
TXN003278,INV00314,118834,2023-08-06,Lumpsum,195674.56,5768.923,222.1424,Delhi,KYC_REJECTED
TXN003279,INV00451,118839,2020-08-16,Lumpsum,316374.36,1605.874,261.5509,Delhi,NOT_KYC
TXN003280,INV00346,118844,2021-02-12,Lumpsum,224985.17,2345.998,145.519,Rajasthan,KYC_VERIFIED
TXN003281,INV00490,118844,2024-12-07,Redemption,272476.86,1716.337,210.1787,Maharashtra,KYC_VERIFIED
TXN003282,INV00223,118840,2021-11-22,Redemption,151588.06,2914.829,121.7877,Delhi,NOT_KYC
TXN003283,INV00107,118825,2023-12-16,Lumpsum,276167.7,1712.209,245.1642,Tamil Nadu,KYC_PENDING
TXN003284,INV00030,120503,2021-08-04,Lumpsum,484050.13,4676.976,227.373,Tamil Nadu,KYC_VERIFIED
TXN003285,INV00367,118836,2023-08-09,Lumpsum,268786.61,2567.365,23.3259,Karnataka,KYC_PENDING
TXN003286,INV00360,118834,2021-02-15,Lumpsum,167909.01,1114.711,192.6426,West Bengal,KYC_REJECTED
TXN003287,INV00427,119551,2020-06-14,Lumpsum,89774.54,703.415,267.5185,Karnataka,KYC_PENDING
TXN003288,INV00453,118825,2022-06-28,Switch,7736.15,43.549,216.9059,West Bengal,KYC_VERIFIED
TXN003289,INV00474,118842,2023-12-16,SIP,148702.28,756.469,185.1552,Tamil Nadu,KYC_PENDING
TXN003290,INV00123,118840,2023-04-02,Dividend,211555.54,1247.138,234.2128,Delhi,KYC_VERIFIED
